dataset,split,doc_id,file_name,document_type,url,annotation_set_id,label_id,label_short_description,hypothesis,gold_label_raw,gold_label,evidence_count,evidence_total_chars
contractnli,train,91,Dealer-Pay-NDA-4.pdf,search-pdf,https://www.dealer-pay.com/wp-content/uploads/2018/06/Dealer-Pay-NDA-4.pdf,0,nda-15,No licensing,Agreement shall not grant Receiving Party any right to Confidential Information.,Entailment,entailment,1,149
contractnli,train,91,Dealer-Pay-NDA-4.pdf,search-pdf,https://www.dealer-pay.com/wp-content/uploads/2018/06/Dealer-Pay-NDA-4.pdf,0,nda-10,Confidentiality of Agreement,Receiving Party shall not disclose the fact that Agreement was agreed or negotiated.,NotMentioned,not_mentioned,0,0
contractnli,train,91,Dealer-Pay-NDA-4.pdf,search-pdf,https://www.dealer-pay.com/wp-content/uploads/2018/06/Dealer-Pay-NDA-4.pdf,0,nda-2,None-inclusion of non-technical information,Confidential Information shall only include technical information.,Contradiction,contradiction,10,1282
contractnli,train,91,Dealer-Pay-NDA-4.pdf,search-pdf,https://www.dealer-pay.com/wp-content/uploads/2018/06/Dealer-Pay-NDA-4.pdf,0,nda-1,Explicit identification,All Confidential Information shall be expressly identified by the Disclosing Party.,NotMentioned,not_mentioned,0,0
contractnli,train,91,Dealer-Pay-NDA-4.pdf,search-pdf,https://www.dealer-pay.com/wp-content/uploads/2018/06/Dealer-Pay-NDA-4.pdf,0,nda-19,Survival of obligations,Some obligations of Agreement may survive termination of Agreement.,Entailment,entailment,1,139
contractnli,train,91,Dealer-Pay-NDA-4.pdf,search-pdf,https://www.dealer-pay.com/wp-content/uploads/2018/06/Dealer-Pay-NDA-4.pdf,0,nda-12,Permissible development of similar information,Receiving Party may independently develop information similar to Confidential Information.,Entailment,entailment,1,492
contractnli,train,91,Dealer-Pay-NDA-4.pdf,search-pdf,https://www.dealer-pay.com/wp-content/uploads/2018/06/Dealer-Pay-NDA-4.pdf,0,nda-20,Permissible post-agreement possession,Receiving Party may retain some Confidential Information even after the return or destruction of Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,train,91,Dealer-Pay-NDA-4.pdf,search-pdf,https://www.dealer-pay.com/wp-content/uploads/2018/06/Dealer-Pay-NDA-4.pdf,0,nda-3,Inclusion of verbally conveyed information,Confidential Information may include verbally conveyed information.,Entailment,entailment,1,607
contractnli,train,91,Dealer-Pay-NDA-4.pdf,search-pdf,https://www.dealer-pay.com/wp-content/uploads/2018/06/Dealer-Pay-NDA-4.pdf,0,nda-18,No solicitation,Receiving Party shall not solicit some of Disclosing Party's representatives.,Entailment,entailment,2,1180
contractnli,train,91,Dealer-Pay-NDA-4.pdf,search-pdf,https://www.dealer-pay.com/wp-content/uploads/2018/06/Dealer-Pay-NDA-4.pdf,0,nda-7,Sharing with third-parties,"Receiving Party may share some Confidential Information with some third-parties (including consultants, agents and professional advisors).",NotMentioned,not_mentioned,0,0
contractnli,train,91,Dealer-Pay-NDA-4.pdf,search-pdf,https://www.dealer-pay.com/wp-content/uploads/2018/06/Dealer-Pay-NDA-4.pdf,0,nda-17,Permissible copy,Receiving Party may create a copy of some Confidential Information in some circumstances.,Contradiction,contradiction,3,779
contractnli,train,91,Dealer-Pay-NDA-4.pdf,search-pdf,https://www.dealer-pay.com/wp-content/uploads/2018/06/Dealer-Pay-NDA-4.pdf,0,nda-8,Notice on compelled disclosure,"Receiving Party shall notify Disclosing Party in case Receiving Party is required by law, regulation or judicial process to disclose any Confidential Information.",Entailment,entailment,1,704
contractnli,train,91,Dealer-Pay-NDA-4.pdf,search-pdf,https://www.dealer-pay.com/wp-content/uploads/2018/06/Dealer-Pay-NDA-4.pdf,0,nda-13,Permissible acquirement of similar information,Receiving Party may acquire information similar to Confidential Information from a third party.,Entailment,entailment,1,492
contractnli,train,91,Dealer-Pay-NDA-4.pdf,search-pdf,https://www.dealer-pay.com/wp-content/uploads/2018/06/Dealer-Pay-NDA-4.pdf,0,nda-5,Sharing with employees,Receiving Party may share some Confidential Information with some of Receiving Party's employees.,NotMentioned,not_mentioned,0,0
contractnli,train,91,Dealer-Pay-NDA-4.pdf,search-pdf,https://www.dealer-pay.com/wp-content/uploads/2018/06/Dealer-Pay-NDA-4.pdf,0,nda-4,Limited use,Receiving Party shall not use any Confidential Information for any purpose other than the purposes stated in Agreement.,Entailment,entailment,2,453
contractnli,train,92,Disclosure documents.pdf,search-pdf,http://www.sourcederbyshire.co.uk/download-document/1078,0,nda-11,No reverse engineering,Receiving Party shall not reverse engineer any objects which embody Disclosing Party's Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,train,92,Disclosure documents.pdf,search-pdf,http://www.sourcederbyshire.co.uk/download-document/1078,0,nda-16,Return of confidential information,Receiving Party shall destroy or return some Confidential Information upon the termination of Agreement.,NotMentioned,not_mentioned,0,0
contractnli,train,92,Disclosure documents.pdf,search-pdf,http://www.sourcederbyshire.co.uk/download-document/1078,0,nda-15,No licensing,Agreement shall not grant Receiving Party any right to Confidential Information.,Entailment,entailment,1,252
contractnli,train,92,Disclosure documents.pdf,search-pdf,http://www.sourcederbyshire.co.uk/download-document/1078,0,nda-10,Confidentiality of Agreement,Receiving Party shall not disclose the fact that Agreement was agreed or negotiated.,Entailment,entailment,1,388
contractnli,train,92,Disclosure documents.pdf,search-pdf,http://www.sourcederbyshire.co.uk/download-document/1078,0,nda-2,None-inclusion of non-technical information,Confidential Information shall only include technical information.,NotMentioned,not_mentioned,0,0
contractnli,train,92,Disclosure documents.pdf,search-pdf,http://www.sourcederbyshire.co.uk/download-document/1078,0,nda-1,Explicit identification,All Confidential Information shall be expressly identified by the Disclosing Party.,NotMentioned,not_mentioned,0,0
contractnli,train,92,Disclosure documents.pdf,search-pdf,http://www.sourcederbyshire.co.uk/download-document/1078,0,nda-19,Survival of obligations,Some obligations of Agreement may survive termination of Agreement.,Entailment,entailment,1,100
contractnli,train,92,Disclosure documents.pdf,search-pdf,http://www.sourcederbyshire.co.uk/download-document/1078,0,nda-12,Permissible development of similar information,Receiving Party may independently develop information similar to Confidential Information.,Entailment,entailment,2,193
contractnli,train,92,Disclosure documents.pdf,search-pdf,http://www.sourcederbyshire.co.uk/download-document/1078,0,nda-20,Permissible post-agreement possession,Receiving Party may retain some Confidential Information even after the return or destruction of Confidential Information.,Contradiction,contradiction,2,637
contractnli,train,92,Disclosure documents.pdf,search-pdf,http://www.sourcederbyshire.co.uk/download-document/1078,0,nda-3,Inclusion of verbally conveyed information,Confidential Information may include verbally conveyed information.,Entailment,entailment,1,314
contractnli,train,92,Disclosure documents.pdf,search-pdf,http://www.sourcederbyshire.co.uk/download-document/1078,0,nda-18,No solicitation,Receiving Party shall not solicit some of Disclosing Party's representatives.,NotMentioned,not_mentioned,0,0
contractnli,train,92,Disclosure documents.pdf,search-pdf,http://www.sourcederbyshire.co.uk/download-document/1078,0,nda-7,Sharing with third-parties,"Receiving Party may share some Confidential Information with some third-parties (including consultants, agents and professional advisors).",Entailment,entailment,3,449
contractnli,train,92,Disclosure documents.pdf,search-pdf,http://www.sourcederbyshire.co.uk/download-document/1078,0,nda-17,Permissible copy,Receiving Party may create a copy of some Confidential Information in some circumstances.,Contradiction,contradiction,1,396
contractnli,train,92,Disclosure documents.pdf,search-pdf,http://www.sourcederbyshire.co.uk/download-document/1078,0,nda-8,Notice on compelled disclosure,"Receiving Party shall notify Disclosing Party in case Receiving Party is required by law, regulation or judicial process to disclose any Confidential Information.",Entailment,entailment,2,586
contractnli,train,92,Disclosure documents.pdf,search-pdf,http://www.sourcederbyshire.co.uk/download-document/1078,0,nda-13,Permissible acquirement of similar information,Receiving Party may acquire information similar to Confidential Information from a third party.,Entailment,entailment,2,236
contractnli,train,92,Disclosure documents.pdf,search-pdf,http://www.sourcederbyshire.co.uk/download-document/1078,0,nda-5,Sharing with employees,Receiving Party may share some Confidential Information with some of Receiving Party's employees.,Entailment,entailment,2,300
contractnli,train,92,Disclosure documents.pdf,search-pdf,http://www.sourcederbyshire.co.uk/download-document/1078,0,nda-4,Limited use,Receiving Party shall not use any Confidential Information for any purpose other than the purposes stated in Agreement.,Entailment,entailment,4,667
contractnli,train,93,DoiT-ICN-NonDisclosure-Agreement.pdf,search-pdf,https://www2.illinois.gov/icn/services/institutions/Documents/DoiT-ICN-NonDisclosure-Agreement.pdf,0,nda-11,No reverse engineering,Receiving Party shall not reverse engineer any objects which embody Disclosing Party's Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,train,93,DoiT-ICN-NonDisclosure-Agreement.pdf,search-pdf,https://www2.illinois.gov/icn/services/institutions/Documents/DoiT-ICN-NonDisclosure-Agreement.pdf,0,nda-16,Return of confidential information,Receiving Party shall destroy or return some Confidential Information upon the termination of Agreement.,Entailment,entailment,1,133
contractnli,train,93,DoiT-ICN-NonDisclosure-Agreement.pdf,search-pdf,https://www2.illinois.gov/icn/services/institutions/Documents/DoiT-ICN-NonDisclosure-Agreement.pdf,0,nda-15,No licensing,Agreement shall not grant Receiving Party any right to Confidential Information.,Entailment,entailment,1,200
contractnli,train,93,DoiT-ICN-NonDisclosure-Agreement.pdf,search-pdf,https://www2.illinois.gov/icn/services/institutions/Documents/DoiT-ICN-NonDisclosure-Agreement.pdf,0,nda-10,Confidentiality of Agreement,Receiving Party shall not disclose the fact that Agreement was agreed or negotiated.,NotMentioned,not_mentioned,0,0
contractnli,train,93,DoiT-ICN-NonDisclosure-Agreement.pdf,search-pdf,https://www2.illinois.gov/icn/services/institutions/Documents/DoiT-ICN-NonDisclosure-Agreement.pdf,0,nda-2,None-inclusion of non-technical information,Confidential Information shall only include technical information.,Contradiction,contradiction,1,292
contractnli,train,93,DoiT-ICN-NonDisclosure-Agreement.pdf,search-pdf,https://www2.illinois.gov/icn/services/institutions/Documents/DoiT-ICN-NonDisclosure-Agreement.pdf,0,nda-1,Explicit identification,All Confidential Information shall be expressly identified by the Disclosing Party.,NotMentioned,not_mentioned,0,0
contractnli,train,93,DoiT-ICN-NonDisclosure-Agreement.pdf,search-pdf,https://www2.illinois.gov/icn/services/institutions/Documents/DoiT-ICN-NonDisclosure-Agreement.pdf,0,nda-19,Survival of obligations,Some obligations of Agreement may survive termination of Agreement.,Entailment,entailment,2,407
contractnli,train,93,DoiT-ICN-NonDisclosure-Agreement.pdf,search-pdf,https://www2.illinois.gov/icn/services/institutions/Documents/DoiT-ICN-NonDisclosure-Agreement.pdf,0,nda-12,Permissible development of similar information,Receiving Party may independently develop information similar to Confidential Information.,Entailment,entailment,2,561
contractnli,train,93,DoiT-ICN-NonDisclosure-Agreement.pdf,search-pdf,https://www2.illinois.gov/icn/services/institutions/Documents/DoiT-ICN-NonDisclosure-Agreement.pdf,0,nda-20,Permissible post-agreement possession,Receiving Party may retain some Confidential Information even after the return or destruction of Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,train,93,DoiT-ICN-NonDisclosure-Agreement.pdf,search-pdf,https://www2.illinois.gov/icn/services/institutions/Documents/DoiT-ICN-NonDisclosure-Agreement.pdf,0,nda-3,Inclusion of verbally conveyed information,Confidential Information may include verbally conveyed information.,NotMentioned,not_mentioned,0,0
contractnli,train,93,DoiT-ICN-NonDisclosure-Agreement.pdf,search-pdf,https://www2.illinois.gov/icn/services/institutions/Documents/DoiT-ICN-NonDisclosure-Agreement.pdf,0,nda-18,No solicitation,Receiving Party shall not solicit some of Disclosing Party's representatives.,NotMentioned,not_mentioned,0,0
contractnli,train,93,DoiT-ICN-NonDisclosure-Agreement.pdf,search-pdf,https://www2.illinois.gov/icn/services/institutions/Documents/DoiT-ICN-NonDisclosure-Agreement.pdf,0,nda-7,Sharing with third-parties,"Receiving Party may share some Confidential Information with some third-parties (including consultants, agents and professional advisors).",Contradiction,contradiction,1,282
contractnli,train,93,DoiT-ICN-NonDisclosure-Agreement.pdf,search-pdf,https://www2.illinois.gov/icn/services/institutions/Documents/DoiT-ICN-NonDisclosure-Agreement.pdf,0,nda-17,Permissible copy,Receiving Party may create a copy of some Confidential Information in some circumstances.,NotMentioned,not_mentioned,0,0
contractnli,train,93,DoiT-ICN-NonDisclosure-Agreement.pdf,search-pdf,https://www2.illinois.gov/icn/services/institutions/Documents/DoiT-ICN-NonDisclosure-Agreement.pdf,0,nda-8,Notice on compelled disclosure,"Receiving Party shall notify Disclosing Party in case Receiving Party is required by law, regulation or judicial process to disclose any Confidential Information.",NotMentioned,not_mentioned,0,0
contractnli,train,93,DoiT-ICN-NonDisclosure-Agreement.pdf,search-pdf,https://www2.illinois.gov/icn/services/institutions/Documents/DoiT-ICN-NonDisclosure-Agreement.pdf,0,nda-13,Permissible acquirement of similar information,Receiving Party may acquire information similar to Confidential Information from a third party.,Entailment,entailment,1,498
contractnli,train,93,DoiT-ICN-NonDisclosure-Agreement.pdf,search-pdf,https://www2.illinois.gov/icn/services/institutions/Documents/DoiT-ICN-NonDisclosure-Agreement.pdf,0,nda-5,Sharing with employees,Receiving Party may share some Confidential Information with some of Receiving Party's employees.,Entailment,entailment,1,282
contractnli,train,93,DoiT-ICN-NonDisclosure-Agreement.pdf,search-pdf,https://www2.illinois.gov/icn/services/institutions/Documents/DoiT-ICN-NonDisclosure-Agreement.pdf,0,nda-4,Limited use,Receiving Party shall not use any Confidential Information for any purpose other than the purposes stated in Agreement.,Entailment,entailment,1,256
contractnli,train,94,EFCAConfidentialityAgreement.pdf,search-pdf,http://efca.com.au/wp-content/pdfs/EFCAConfidentialityAgreement.pdf,0,nda-11,No reverse engineering,Receiving Party shall not reverse engineer any objects which embody Disclosing Party's Confidential Information.,NotMentioned,not_mentioned,0,0
